assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,50,0,0,49413,0,0,0,0,0.0,0,2,-0.2,0.0,0,James,0.0,0,0,0.0,124,False,0.0,0,Groin Injury - 50% chance of playing,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,None,d,7,31,0.0,0,79,27,357,41,0.0,0.0,Tomkins,0
0,0,3,100,0,0,40784,0,0,0,0,0.1,0,2,-0.3,0.0,1,Mamadou,0.2,0,0,0.2,125,False,1.4,11,,2019-06-25T11:30:07.112991Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,None,a,7,31,0.0,1,794,678,2606,221,0.0,0.2,Sakho,0
0,2,72,None,None,2,55494,0,0,0,0,22.5,0,2,4.0,5.0,8,Joel,4.5,2,0,11.7,126,False,91.8,360,,None,45,0,0,0,55494.jpg,4.5,0,0,Ward,1.5,False,None,a,7,31,2.0,18,70042,46174,20811,7870,1.0,4.0,Ward,0
0,0,37,75,75,1,19188,0,0,0,0,0.4,0,2,1.1,1.9,0,Scott,2.0,1,0,10.7,127,False,37.2,180,Hand injury - 75% chance of playing,2019-08-30T13:00:12.954955Z,45,0,0,0,19188.jpg,4.0,0,0,Dann,0.3,False,None,d,7,31,69.0,8,7165,77,8422,2028,0.4,1.8,Dann,0
0,0,70,75,None,2,58786,0,0,1,-1,0.9,0,2,2.6,4.5,6,Martin,4.0,2,0,7.2,128,False,67.2,348,Knock - 75% chance of playing,2019-08-31T17:30:17.529253Z,41,0,0,0,58786.jpg,4.0,0,0,Kelly,28.0,False,None,d,7,31,4.0,16,538503,59169,235450,49902,1.0,3.9,Kelly,0
0,0,24,None,None,1,54861,0,0,-1,1,27.9,0,4,1.0,2.0,1,Christian,1.5,2,0,7.7,129,False,23.4,191,,None,59,0,0,0,54861.jpg,1.5,0,0,Benteke,0.8,False,None,a,7,31,26.0,6,20438,1188,42651,5585,0.3,1.0,Benteke,0
0,0,3,None,None,0,59125,0,0,0,0,0.8,0,4,0.0,1.0,0,Connor,0.5,0,0,0.2,130,False,0.0,15,,None,45,0,0,0,59125.jpg,1.0,0,0,Wickham,6.1,False,None,a,7,31,2.0,2,243783,12729,192807,31558,0.1,0.4,Wickham,0
0,0,76,None,None,2,40836,0,0,0,0,0.0,0,1,3.3,4.3,6,Vicente,3.8,2,0,7.0,131,False,70.0,360,,None,50,0,0,0,40836.jpg,3.8,0,8,Guaita,0.6,False,None,a,7,31,0.0,15,21248,5133,14938,2964,0.8,3.0,Guaita,1
0,0,0,None,None,0,20066,0,0,-1,1,0.0,0,1,-0.5,0.5,0,Wayne,0.0,0,0,0.0,132,False,0.0,0,,None,44,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.8,False,None,a,7,31,0.0,0,3699,818,21513,2211,0.0,0.0,Hennessey,0
0,0,12,None,None,1,82403,0,0,-1,1,32.6,0,3,1.3,2.3,3,Wilfried,1.8,2,0,21.5,133,False,28.6,295,,None,69,0,0,0,82403.jpg,1.8,0,0,Zaha,11.8,False,None,a,7,31,155.0,7,154060,12090,589751,62877,0.3,1.0,Zaha,1
0,0,20,None,None,2,66975,-1,1,-2,2,148.8,0,3,1.3,2.3,2,Luka,1.8,2,0,21.6,134,False,43.4,360,,None,68,0,0,0,66975.jpg,1.8,0,0,Milivojevic,4.4,False,None,a,7,31,24.0,7,18095,1144,241653,24534,0.3,1.0,Milivojevic,3
0,0,36,None,None,1,60252,0,0,-1,1,25.8,0,3,1.3,2.3,1,Andros,1.8,2,0,8.4,135,False,44.0,175,,None,59,0,0,0,60252.jpg,1.8,0,0,Townsend,2.2,False,None,a,7,31,14.0,7,25963,1027,114727,14311,0.3,1.2,Townsend,0
0,0,13,None,None,1,141020,0,0,-1,1,3.6,0,3,0.5,1.5,0,Max,1.0,1,0,7.8,136,False,17.4,154,,None,54,0,0,0,141020.jpg,2.0,0,0,Meyer,0.1,False,None,a,7,31,57.0,4,3236,116,6245,799,0.2,0.7,Meyer,1
1,1,30,100,100,2,86417,0,0,0,0,28.6,0,3,2.3,3.3,3,Jeffrey,2.8,0,0,12.4,137,False,42.8,187,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,3.7,0,0,Schlupp,0.1,False,None,a,7,31,52.0,11,4302,826,4963,632,0.5,2.0,Schlupp,0
0,0,42,None,None,2,50471,0,0,-1,1,37.6,0,3,2.0,3.0,3,James,2.5,2,0,11.8,138,False,53.8,351,,None,54,0,0,0,50471.jpg,2.5,0,0,McArthur,1.2,False,None,a,7,31,26.0,10,9802,1358,47311,4775,0.5,1.9,McArthur,0
0,0,10,None,None,2,55037,0,0,-1,1,13.4,0,3,0.7,1.7,2,Cheikhou,1.2,0,0,7.1,139,False,17.2,172,,None,49,0,0,0,55037.jpg,2.5,0,0,Kouyaté,0.2,False,None,a,7,31,43.0,5,2648,587,5187,583,0.2,1.0,Kouyaté,1
0,0,0,None,None,0,221275,0,0,0,0,0.0,0,3,-0.5,0.5,0,Luke,0.0,0,0,0.0,140,False,0.0,0,,None,45,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,None,a,7,31,0.0,0,977,180,2022,284,0.0,0.0,Dreher,0
0,0,4,None,None,0,50472,0,0,0,0,0.8,0,3,-0.3,0.7,0,James,0.2,1,0,1.1,157,False,10.0,27,,None,45,0,0,0,50472.jpg,0.5,0,0,McCarthy,0.6,False,None,a,7,31,0.0,1,11278,1147,18368,2501,0.0,0.2,McCarthy,1
0,6,71,None,None,3,80146,1,-1,1,-1,29.8,0,4,4.5,5.5,9,Jordan,5.0,0,2,18.5,468,False,80.8,223,,None,51,0,0,0,80146.jpg,6.7,0,0,Ayew,6.7,False,None,a,7,31,74.0,20,347986,127892,137928,25275,1.0,4.0,Ayew,0
0,1,32,None,None,1,19419,0,0,0,0,1.3,0,2,1.5,2.5,7,Gary,2.0,1,0,8.6,503,False,42.0,180,,None,45,0,0,0,19419.jpg,4.0,0,0,Cahill,1.8,False,None,a,7,31,42.0,8,26700,9472,49399,3422,0.4,1.8,Cahill,1
0,0,0,None,None,0,175946,0,0,-1,1,0.0,0,3,-0.5,0.5,0,Víctor,0.0,0,0,0.0,510,False,0.0,0,,None,49,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.4,False,None,a,7,31,0.0,0,1946,135,30946,2011,0.0,0.0,Camarasa,0
0,2,36,None,None,0,153133,0,0,-1,1,22.5,0,3,2.5,2.5,9,Alex,2.5,3,1,11.8,17,False,54.0,104,,None,59,0,0,0,153133.jpg,5.0,0,0,Iwobi,1.8,False,None,a,8,11,42.0,10,47275,21493,89428,6181,0.4,1.7,Iwobi,0
2,3,89,100,100,2,101188,0,0,1,-1,136.1,1,2,5.8,5.8,5,Lucas,5.8,4,0,30.7,141,True,97.0,342,,2019-08-17T16:00:09.148104Z,61,0,0,0,101188.jpg,5.8,0,0,Digne,28.6,False,None,a,8,11,74.0,23,571775,112977,293335,37184,1.0,3.8,Digne,0
0,4,86,None,None,2,164511,0,0,1,-1,3.0,0,2,4.5,4.5,1,Yerry,4.5,4,0,15.2,142,False,81.0,360,,None,56,0,0,0,164511.jpg,4.5,0,0,Mina,5.1,False,None,a,8,11,68.0,18,311453,17620,124886,28552,0.8,3.2,Mina,0
0,2,80,None,None,2,106611,0,0,0,0,12.2,0,2,4.0,4.0,1,Michael,4.0,4,0,11.6,143,False,94.0,360,,None,55,0,0,0,106611.jpg,4.0,0,0,Keane,3.7,False,None,a,8,11,10.0,16,95121,9182,64499,13104,0.7,2.9,Keane,0
0,0,67,None,None,2,59949,0,0,0,0,43.1,0,2,3.0,3.0,1,Seamus,3.0,4,0,14.0,144,False,48.6,360,,None,55,0,0,0,59949.jpg,3.0,0,0,Coleman,3.3,False,None,a,8,11,48.0,12,79178,4833,82877,13726,0.5,2.2,Coleman,2
0,0,0,100,100,0,12745,0,0,-1,1,0.0,0,2,0.0,0.0,0,Leighton,0.0,0,0,0.0,145,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,None,a,8,11,0.0,0,2279,636,3925,636,0.0,0.0,Baines,0
0,0,0,100,100,0,66838,0,0,-2,2,0.0,0,4,0.0,0.0,0,Cenk,0.0,0,0,0.0,146,False,0.0,0,,2019-07-30T15:00:09.183258Z,58,0,0,0,66838.jpg,0.0,0,0,Tosun,0.1,False,None,a,8,11,0.0,0,2136,262,8667,751,0.0,0.0,Tosun,0
0,0,11,None,None,2,177815,0,0,-1,1,15.0,0,4,1.5,1.5,1,Dominic,1.5,2,0,5.5,147,False,6.0,243,,None,59,0,0,0,177815.jpg,1.5,0,0,Calvert-Lewin,1.2,False,None,a,8,11,34.0,6,33828,1600,76306,9315,0.3,1.0,Calvert-Lewin,1
0,1,78,None,None,2,111234,0,0,1,-1,0.0,0,1,4.0,4.0,2,Jordan,4.0,4,0,7.2,148,False,72.0,360,,None,56,0,0,0,111234.jpg,4.0,0,8,Pickford,12.0,False,None,a,8,11,0.0,16,287793,17812,154202,28581,0.7,2.9,Pickford,0
0,0,0,None,None,0,10318,0,0,0,0,0.0,0,1,0.0,0.0,0,Maarten,0.0,0,0,0.0,149,False,0.0,0,,None,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,9.2,False,None,a,8,11,0.0,0,101743,16985,61795,7775,0.0,0.0,Stekelenburg,0
0,3,77,None,None,2,212319,0,0,-1,1,37.0,1,3,5.8,5.8,15,Richarlison,5.8,3,2,28.1,150,False,111.0,319,,None,79,0,0,0,212319.jpg,5.8,0,0,de Andrade,6.9,False,None,a,8,11,133.0,23,150608,68829,297790,19926,0.7,2.9,Richarlison,0
1,0,37,None,None,2,55422,0,0,-2,2,133.5,0,3,3.2,3.2,5,Gylfi,3.2,3,0,26.6,151,False,47.0,319,,None,78,0,0,0,55422.jpg,3.2,0,0,Sigurdsson,6.4,False,None,a,8,11,85.0,13,68175,4202,484112,35241,0.4,1.7,Sigurdsson,0
0,3,50,None,None,2,100649,0,0,0,0,56.6,1,3,4.0,4.0,1,Bernard,4.0,1,1,18.9,152,False,65.6,255,,None,65,0,0,0,100649.jpg,4.0,0,0,Anício Caldeira Duarte,2.2,False,None,a,8,11,67.0,16,163020,5759,78408,20675,0.6,2.5,Bernard,1
0,0,0,None,None,0,20467,-1,1,-2,2,2.1,0,3,0.5,0.5,0,Theo,0.5,1,0,0.8,153,False,1.0,39,,None,63,0,0,0,20467.jpg,1.0,0,0,Walcott,0.5,False,None,a,8,11,6.0,2,5107,567,30139,3281,0.1,0.3,Walcott,0
0,0,2,None,None,0,173807,0,0,-1,1,0.1,0,3,0.2,0.2,0,Tom,0.2,0,0,0.4,154,False,3.4,11,,None,54,0,0,0,173807.jpg,1.0,0,0,Davies,0.1,False,None,a,8,11,0.0,1,1673,176,4488,558,0.0,0.2,Davies,0
0,0,0,0,0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,155,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,None,u,8,11,0.0,0,58,10,377,40,0.0,0.0,Lookman,0
0,0,0,0,0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,156,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,None,u,8,11,0.0,0,152,31,1545,118,0.0,0.0,Gueye,0
0,0,16,100,100,1,42774,0,0,0,0,18.2,0,3,0.5,0.5,0,Morgan,0.5,2,0,4.8,158,False,27.8,165,,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,1.0,1,0,Schneiderlin,1.0,False,None,a,8,11,1.0,2,13590,2004,34352,3516,0.1,0.4,Schneiderlin,0
0,0,8,100,100,0,41823,0,0,-1,1,3.9,0,2,0.0,0.0,0,Fabian,0.0,2,0,2.0,205,False,16.4,90,,2019-08-03T18:30:13.211758Z,54,0,0,0,41823.jpg,0.0,0,0,Delph,0.3,False,None,a,8,11,0.0,0,2653,1829,13055,696,0.0,0.0,Delph,1
0,0,40,100,100,1,120250,0,0,-1,1,59.9,0,3,1.5,1.5,2,André Filipe,1.5,4,0,10.8,422,False,42.8,315,,2019-08-10T16:30:08.873027Z,54,0,0,0,120250.jpg,1.5,0,0,Tavares Gomes,0.7,False,None,a,8,11,5.0,6,9040,1515,37617,2749,0.3,1.1,André Gomes,2
0,0,0,None,None,0,232964,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lewis,0.0,0,0,0.0,477,False,0.0,0,,None,44,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,None,a,8,11,0.0,0,1938,599,4589,608,0.0,0.0,Gibson,0
0,0,6,None,None,0,194164,0,0,0,0,0.1,0,2,0.2,0.2,0,Mason,0.2,0,0,0.8,478,False,7.4,17,,None,45,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,None,a,8,11,0.0,1,1801,360,4090,580,0.0,0.2,Holgate,0
0,0,0,None,None,0,57513,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jonas,0.0,0,0,0.0,479,False,0.0,0,,None,44,0,0,0,57513.jpg,0.0,0,0,Lössl,0.5,False,None,a,8,11,0.0,0,1313,243,14137,1237,0.0,0.0,Lössl,0
1,0,26,None,None,0,242058,0,0,-2,2,25.0,0,4,2.0,2.0,5,Moise,2.0,3,0,7.7,496,False,20.2,142,,None,68,0,0,0,242058.jpg,2.0,0,0,Kean,2.8,False,None,a,8,11,33.0,8,50835,6535,318319,14561,0.3,1.2,Kean,0
0,0,14,0,0,1,160987,-1,1,-1,1,6.3,0,3,0.0,0.0,0,Jean-Philippe,1.0,0,0,2.6,497,False,20.0,135,Thigh injury - Expected back 26 Oct,2019-08-23T21:30:13.493993Z,49,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.1,False,None,i,8,11,0.0,4,2177,5,4875,639,0.2,0.8,Gbamin,0
0,0,0,None,None,0,102747,0,0,-1,1,0.0,0,2,0.0,0.0,0,Djibril,0.0,0,0,0.0,511,False,0.0,0,,None,54,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,None,a,8,11,0.0,0,2024,262,11082,986,0.0,0.0,Sidibé,0
0,3,72,None,None,1,111931,0,0,0,0,50.4,0,2,3.3,3.8,2,Ricardo Domingos,3.8,3,0,17.2,159,False,107.6,360,,None,60,0,0,0,111931.jpg,3.8,0,0,Barbosa Pereira,5.4,False,None,a,9,13,14.0,15,75825,5810,101505,18815,0.6,2.5,Pereira,0
1,0,43,100,100,1,172850,0,0,-1,1,42.3,0,2,2.3,2.8,5,Benjamin,2.8,1,0,8.3,161,False,31.4,180,,2019-08-18T16:00:08.220647Z,54,0,0,0,172850.jpg,5.5,0,0,Chilwell,3.7,False,None,a,9,13,9.0,11,31549,12042,142234,5953,0.5,2.0,Chilwell,0
0,2,82,None,None,1,37642,0,0,0,0,1.3,0,2,3.0,3.5,2,Jonny,3.5,3,0,12.2,162,False,89.4,360,,None,50,0,0,0,37642.jpg,3.5,0,0,Evans,1.5,False,None,a,9,13,31.0,14,54735,7982,25259,5213,0.7,2.8,Evans,0
0,0,21,None,None,0,37402,0,0,0,0,28.6,0,2,0.7,1.2,1,Christian,1.2,2,0,6.4,163,False,33.4,184,,None,45,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.5,False,None,a,9,13,2.0,5,11832,1310,9957,1884,0.3,1.1,Fuchs,0
1,0,88,None,None,1,218031,0,0,0,0,11.9,0,2,3.3,3.8,2,Çaglar,3.8,3,0,12.8,164,False,106.8,360,,None,45,0,0,0,218031.jpg,3.8,0,0,Söyüncü,3.7,False,None,a,9,13,9.0,15,251010,44859,55701,13383,0.8,3.3,Söyüncü,0
0,0,5,75,75,0,15033,0,0,-1,1,0.0,0,2,-0.2,0.2,0,Wes,0.2,0,0,0.9,165,False,9.0,12,Back injury - 75% chance of playing,2019-08-28T21:30:17.515643Z,44,0,0,0,15033.jpg,1.0,0,0,Morgan,0.9,False,None,d,9,13,0.0,1,5849,148,40497,6152,0.0,0.2,Morgan,0
1,5,90,None,None,1,101668,0,0,-1,1,22.6,1,4,6.5,7.0,16,Jamie,7.0,3,3,23.3,166,False,128.0,360,,None,89,0,0,0,101668.jpg,7.0,0,0,Vardy,8.7,False,None,a,9,13,86.0,28,176357,76728,289104,21396,0.8,3.1,Vardy,0
0,0,0,None,None,0,173515,-1,1,-2,2,0.0,0,4,-0.5,0.0,0,Kelechi,0.0,0,0,0.0,167,False,0.0,0,,None,58,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.3,False,None,a,9,13,0.0,0,2852,318,14015,1428,0.0,0.0,Iheanacho,0
0,0,64,None,None,1,17745,0,0,0,0,0.0,0,1,2.7,3.2,2,Kasper,3.2,3,0,8.1,168,False,80.8,360,,None,50,0,0,0,17745.jpg,3.2,0,9,Schmeichel,6.5,False,None,a,9,13,0.0,13,99573,9918,85054,15507,0.6,2.6,Schmeichel,0
0,0,0,None,None,0,11974,0,0,0,0,0.0,0,1,-0.5,0.0,0,Eldin,0.0,0,0,0.0,169,False,0.0,0,,None,45,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,None,a,9,13,0.0,0,390,56,1985,261,0.0,0.0,Jakupovic,0
0,0,0,None,None,0,95463,0,0,0,0,0.0,0,1,-0.5,0.0,0,Danny,0.0,0,0,0.0,170,False,0.0,0,,None,45,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,None,a,9,13,0.0,0,842,78,3340,419,0.0,0.0,Ward,0
2,1,49,None,None,1,172780,0,0,1,-1,158.4,0,3,3.5,4.0,2,James,4.0,3,0,31.7,171,False,55.0,355,,None,71,0,0,0,172780.jpg,4.0,0,0,Maddison,12.1,False,None,a,9,13,104.0,16,351843,28835,208722,44540,0.6,2.3,Maddison,0
0,0,34,None,None,0,201666,0,0,-1,1,22.9,0,3,1.7,2.2,2,Harvey,2.2,1,1,12.6,172,False,44.8,125,,None,59,0,0,0,201666.jpg,3.0,0,0,Barnes,0.3,False,None,a,9,13,57.0,9,7518,976,7711,1289,0.4,1.5,Barnes,0
0,0,0,None,None,0,115858,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Rachid,0.0,0,0,0.0,173,False,0.0,0,,None,54,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.1,False,None,a,9,13,0.0,0,385,79,2139,224,0.0,0.0,Ghezzal,0
0,0,10,None,None,0,51938,0,0,-1,1,51.3,0,3,0.3,0.8,1,Marc,0.8,1,0,7.7,174,False,10.2,87,,None,54,0,0,0,51938.jpg,1.0,0,0,Albrighton,0.2,False,None,a,9,13,16.0,3,3660,392,9744,967,0.1,0.6,Albrighton,1
0,0,4,None,None,0,172632,-1,1,-2,2,15.0,0,3,-0.3,0.2,1,Demarai,0.2,0,0,4.2,175,False,4.6,26,,None,53,0,0,0,172632.jpg,1.0,0,0,Gray,0.4,False,None,a,9,13,22.0,1,3129,510,19781,1594,0.0,0.2,Gray,0
0,3,64,100,100,1,203341,0,0,0,0,37.8,0,3,3.3,3.8,2,Wilfred,3.8,2,1,16.4,176,False,103.6,270,,2019-08-27T11:00:13.484600Z,50,0,0,0,203341.jpg,5.0,0,0,Ndidi,3.1,False,None,a,9,13,22.0,15,184251,16557,96424,14357,0.8,3.0,Ndidi,0
0,0,0,0,0,0,61604,0,0,0,0,0.0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,177,False,0.0,0,Achilles injury - Unknown return date,2019-08-27T12:30:14.308742Z,45,0,0,0,61604.jpg,0.0,0,0,James,0.2,False,None,i,9,13,0.0,0,5068,54,12227,2390,0.0,0.0,James,0
0,0,0,100,100,0,155569,0,0,0,0,0.0,0,3,-0.5,0.0,0,Daniel,0.0,0,0,0.0,178,False,0.0,0,,2019-06-25T11:30:07.144362Z,45,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,None,a,9,13,0.0,0,4522,472,8529,1187,0.0,0.0,Amartey,0
0,0,2,100,100,0,86881,0,0,0,0,0.0,0,3,-0.3,0.2,0,Nampalys,0.2,0,0,0.1,179,False,1.2,1,,2019-07-30T15:00:09.217034Z,45,0,0,0,86881.jpg,1.0,0,0,Mendy,0.8,False,None,a,9,13,0.0,1,9896,1964,20576,3443,0.0,0.2,Mendy,0
0,0,42,None,None,1,197469,0,0,0,0,27.5,0,3,1.5,2.0,1,Hamza,2.0,2,0,8.9,180,False,40.4,241,,None,45,0,0,0,197469.jpg,2.0,0,0,Choudhury,1.1,False,None,a,9,13,22.0,8,49278,3921,27875,4833,0.4,1.8,Choudhury,0
0,0,25,None,None,1,168580,-1,1,-3,3,38.4,0,3,1.3,1.8,0,Ayoze,1.8,2,0,11.1,265,False,24.6,231,,None,62,0,0,0,168580.jpg,2.3,0,0,Pérez,6.6,False,None,a,9,13,47.0,7,62418,1000,623587,86185,0.3,1.1,Pérez,0
0,0,0,None,None,0,220627,0,0,-1,1,0.0,0,2,-0.5,0.0,0,James,0.0,0,0,0.0,433,False,0.0,0,,None,49,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,None,a,9,13,0.0,0,488,106,2979,427,0.0,0.0,Justin,0
1,2,82,None,None,1,166989,0,0,-1,1,102.6,1,3,4.3,4.8,12,Youri,4.8,3,1,29.5,448,False,88.0,358,,None,64,0,0,0,166989.jpg,4.8,0,0,Tielemans,4.4,False,None,a,9,13,105.0,19,69565,36682,153049,11527,0.7,3.0,Tielemans,0
0,0,0,0,0,0,13152,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,480,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,44,0,0,0,13152.jpg,0.0,0,0,King,0.4,False,None,n,9,13,0.0,0,11392,1146,28815,2648,0.0,0.0,King,0
0,0,16,None,None,0,106837,-1,1,-1,1,12.5,0,3,0.3,0.8,0,Dennis,0.8,1,0,3.0,517,False,9.2,80,,None,54,0,0,0,106837.jpg,1.5,0,0,Praet,0.1,False,None,a,9,13,8.0,3,1060,120,3135,486,0.1,0.5,Praet,0
0,0,76,None,None,1,122798,0,0,-1,1,97.8,0,2,4.0,4.0,6,Andrew,3.0,3,0,23.5,181,False,70.2,360,,None,69,0,0,0,122798.jpg,3.0,0,0,Robertson,21.6,False,None,a,10,14,67.0,12,84369,14638,689473,80634,0.4,1.7,Robertson,0
3,2,100,None,None,1,169187,0,0,0,0,179.4,1,2,6.5,6.5,11,Trent,5.5,3,0,35.5,182,False,103.2,360,,None,70,0,0,0,169187.jpg,5.5,0,0,Alexander-Arnold,25.5,False,None,a,10,14,72.0,22,410771,143489,296652,21820,0.8,3.1,Alexander-Arnold,1
0,1,77,None,None,1,97032,0,0,0,0,3.7,0,2,5.8,5.8,7,Virgil,4.8,3,1,16.4,183,False,115.0,360,,None,65,0,0,0,97032.jpg,4.8,0,0,van Dijk,50.8,False,None,a,10,14,45.0,19,352498,63413,424962,63313,0.7,2.9,van Dijk,0
0,0,10,None,None,0,171287,0,0,-1,1,11.8,0,2,1.5,1.5,0,Joseph,0.5,1,0,2.6,184,False,14.0,90,,None,54,0,0,0,171287.jpg,2.0,0,0,Gomez,1.2,False,None,a,10,14,0.0,2,21191,573,72174,8640,0.1,0.4,Gomez,0
0,1,65,None,None,1,60914,0,0,-1,1,13.4,0,2,5.2,5.2,6,Joel,4.2,2,1,13.3,185,False,95.8,270,,None,54,0,0,0,60914.jpg,5.7,0,0,Matip,3.3,False,None,a,10,14,23.0,17,175702,71353,61319,12998,0.8,3.1,Matip,0
0,0,0,100,100,0,38454,-1,1,-2,2,0.0,0,2,1.0,1.0,0,Dejan,0.0,0,0,0.0,186,False,0.0,0,,2019-08-14T10:00:15.198752Z,53,0,0,0,38454.jpg,0.0,0,0,Lovren,0.2,False,None,a,10,14,0.0,0,814,223,10352,552,0.0,0.0,Lovren,0
2,5,108,None,None,1,92217,0,0,0,0,54.7,0,4,7.8,7.8,12,Roberto,6.8,3,2,45.5,187,False,131.6,344,,None,95,0,0,0,92217.jpg,6.8,0,0,Firmino,11.8,False,None,a,10,14,269.0,27,284000,56374,268144,27929,0.7,2.8,Firmino,0
1,3,51,None,None,0,152760,0,0,0,0,27.8,0,4,4.5,4.5,1,Divock,3.5,2,1,9.6,188,False,45.6,89,,None,55,0,0,0,152760.jpg,4.7,0,0,Origi,4.9,False,None,a,10,14,23.0,14,305355,8759,321215,44808,0.6,2.5,Origi,0
0,0,7,0,0,0,116535,0,0,-2,2,0.0,0,1,0.0,0.0,0,Alisson,0.2,0,0,0.6,189,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,58,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,6.9,False,None,i,10,14,0.0,1,10356,2448,1375051,34221,0.0,0.2,Alisson,0
0,0,0,0,0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,190,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,None,u,10,14,0.0,0,194,27,1989,142,0.0,0.0,Mignolet,0
2,5,98,None,None,2,118748,0,0,0,0,106.5,2,3,10.0,10.0,6,Mohamed,9.0,2,3,45.5,191,True,155.4,348,,None,125,0,0,0,118748.jpg,9.0,0,0,Salah,42.9,False,None,a,10,14,193.0,36,556351,60790,536299,47009,0.7,2.9,Salah,0
1,3,81,None,None,2,110979,0,0,0,0,125.1,1,3,7.2,7.2,8,Sadio,6.2,1,2,36.7,192,True,131.0,266,,None,115,0,0,0,110979.jpg,6.2,0,0,Mané,18.9,False,None,a,10,14,111.0,25,561377,60163,342088,37020,0.5,2.2,Mané,0
0,0,22,None,None,0,81880,0,0,-1,1,14.6,0,3,2.0,2.0,1,Alex,1.0,2,0,5.3,193,False,19.2,120,,None,64,0,0,0,81880.jpg,1.3,0,0,Oxlade-Chamberlain,0.4,False,None,a,10,14,19.0,4,6830,621,18260,2216,0.2,0.6,Chamberlain,0
0,0,3,100,100,0,68312,-1,1,-2,2,0.2,0,3,1.2,1.2,1,Xherdan,0.2,0,0,0.8,194,False,0.2,5,,2019-07-15T10:00:11.336279Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.3,False,None,a,10,14,8.0,1,3691,432,17019,1599,0.0,0.2,Shaqiri,0
0,0,3,None,None,0,39155,0,0,-1,1,0.0,0,3,1.2,1.2,0,Adam,0.2,0,0,0.0,195,False,0.0,4,,None,59,0,0,0,39155.jpg,1.0,0,0,Lallana,0.1,False,None,a,10,14,0.0,1,1024,135,4037,520,0.0,0.2,Lallana,0
0,0,0,0,0,0,175592,0,0,-1,1,0.0,0,3,0.0,0.0,0,Naby,0.0,0,0,0.0,196,False,0.0,0,Muscle injury - Unknown return date,2019-08-14T18:00:07.804197Z,59,0,0,0,175592.jpg,0.0,0,0,Keita,0.2,False,None,i,10,14,0.0,0,1798,23,25772,1268,0.0,0.0,Keita,0
